customer_id,name,city,purchase_amount,purchase_date,product_category,payment_method,rating
4339,Customer_4339,new york,2085.0,2022-06-30 18:00:00,clothing,cash,1.0
4340,Customer_4340,chicago,2951.08,2022-06-30 19:00:00,electronics,credit card,2.0
4341,Customer_4341,unknown,2610.13,2022-06-30 20:00:00,books,paypal,1.0
4342,Customer_4342,los angeles,2012.21,2022-06-30 21:00:00,clothing,paypal,2.0
4343,Customer_4343,los angeles,2072.92,2022-06-30 22:00:00,books,cash,2.0
4344,Customer_4344,phoenix,1816.76,2022-06-30 23:00:00,home,paypal,
4345,Customer_4345,phoenix,3958.3,2022-07-01 00:00:00,clothing,cash,2.0
4346,Customer_4346,new york,4834.79,2022-07-01 01:00:00,clothing,paypal,3.0
4347,Customer_4347,los angeles,4039.86,2022-07-01 02:00:00,books,paypal,
4348,Customer_4348,phoenix,1651.61,2022-07-01 03:00:00,clothing,paypal,3.0
4349,Customer_4349,phoenix,1458.27,2022-07-01 04:00:00,clothing,cash,1.0
4350,Customer_4350,new york,4862.3,2022-07-01 05:00:00,clothing,cash,5.0
4351,Customer_4351,los angeles,2518.95,2022-07-01 06:00:00,books,cash,
4352,Customer_4352,los angeles,4611.51,2022-07-01 07:00:00,home,paypal,2.0
4353,Customer_4353,los angeles,4836.82,2022-07-01 08:00:00,clothing,credit card,3.0
4354,Customer_4354,houston,3853.55,2022-07-01 09:00:00,home,cash,4.0
4355,Customer_4355,chicago,2397.97,2022-07-01 10:00:00,clothing,cash,1.0
4356,Customer_4356,new york,3864.56,2022-07-01 11:00:00,electronics,paypal,3.0
4357,Customer_4357,chicago,2155.97,2022-07-01 12:00:00,books,credit card,4.0
4358,Customer_4358,houston,3228.29,2022-07-01 13:00:00,electronics,paypal,5.0
4359,Customer_4359,phoenix,4765.34,2022-07-01 14:00:00,clothing,paypal,3.0
4360,Customer_4360,new york,3197.83,2022-07-01 15:00:00,books,credit card,3.0
4361,Customer_4361,houston,3392.86,2022-07-01 16:00:00,clothing,credit card,3.0
4362,Customer_4362,phoenix,729.89,2022-07-01 17:00:00,home,paypal,1.0
4363,Customer_4363,chicago,3346.1,2022-07-01 18:00:00,electronics,cash,3.0
4364,Customer_4364,new york,1066.31,2022-07-01 19:00:00,clothing,paypal,4.0
4365,Customer_4365,new york,279.49,2022-07-01 20:00:00,home,paypal,4.0
4366,Customer_4366,los angeles,2159.32,2022-07-01 21:00:00,home,cash,2.0
4367,Customer_4367,new york,1945.21,2022-07-01 22:00:00,clothing,credit card,4.0
4368,Customer_4368,houston,811.77,2022-07-01 23:00:00,books,credit card,4.0
4369,Customer_4369,los angeles,2891.85,2022-07-02 00:00:00,clothing,paypal,4.0
4370,Customer_4370,los angeles,3208.12,2022-07-02 01:00:00,electronics,credit card,2.0
4371,Customer_4371,chicago,1271.25,2022-07-02 02:00:00,electronics,paypal,3.0
4372,Customer_4372,phoenix,4155.24,2022-07-02 03:00:00,home,paypal,5.0
4373,Customer_4373,new york,3350.26,2022-07-02 04:00:00,home,credit card,2.0
4374,Customer_4374,houston,4540.7,2022-07-02 05:00:00,clothing,credit card,2.0
4375,Customer_4375,phoenix,2909.55,2022-07-02 06:00:00,clothing,credit card,1.0
4376,Customer_4376,chicago,590.27,2022-07-02 07:00:00,books,cash,3.0
4377,Customer_4377,chicago,3160.62,2022-07-02 08:00:00,clothing,credit card,3.0
4378,Customer_4378,chicago,3355.84,2022-07-02 09:00:00,clothing,paypal,3.0
4379,Customer_4379,los angeles,949.94,2022-07-02 10:00:00,books,cash,5.0
4380,Customer_4380,phoenix,3658.63,2022-07-02 11:00:00,electronics,paypal,2.0
4381,Customer_4381,new york,4538.36,2022-07-02 12:00:00,home,paypal,1.0
4382,Customer_4382,houston,4877.3,2022-07-02 13:00:00,home,paypal,1.0
4383,Customer_4383,phoenix,1705.36,2022-07-02 14:00:00,clothing,paypal,4.0
4384,Customer_4384,new york,4397.52,2022-07-02 15:00:00,electronics,cash,1.0
4385,Customer_4385,new york,4991.91,2022-07-02 16:00:00,home,paypal,3.0
4386,Customer_4386,los angeles,2355.23,2022-07-02 17:00:00,clothing,cash,4.0
4387,Customer_4387,phoenix,3939.62,2022-07-02 18:00:00,electronics,credit card,5.0
4388,Customer_4388,los angeles,3924.92,2022-07-02 19:00:00,clothing,credit card,5.0
4389,Customer_4389,phoenix,3960.3,2022-07-02 20:00:00,home,cash,2.0
4390,Customer_4390,los angeles,1949.98,2022-07-02 21:00:00,clothing,cash,5.0
4391,Customer_4391,chicago,3316.35,2022-07-02 22:00:00,clothing,credit card,2.0
4392,Customer_4392,los angeles,1282.01,2022-07-02 23:00:00,electronics,credit card,2.0
4393,Customer_4393,chicago,2127.88,2022-07-03 00:00:00,clothing,cash,3.0
4394,Customer_4394,new york,4791.84,2022-07-03 01:00:00,electronics,paypal,5.0
4395,Customer_4395,houston,470.0,2022-07-03 02:00:00,electronics,cash,4.0
4396,Customer_4396,phoenix,1047.31,2022-07-03 03:00:00,electronics,credit card,3.0
4397,Customer_4397,new york,509.05,2022-07-03 04:00:00,clothing,paypal,3.0
4398,Customer_4398,phoenix,3237.51,2022-07-03 05:00:00,books,paypal,4.0
4399,Customer_4399,houston,2277.34,2022-07-03 06:00:00,home,paypal,3.0
4400,Customer_4400,new york,3154.59,2022-07-03 07:00:00,books,cash,5.0
4401,Customer_4401,chicago,4259.06,2022-07-03 08:00:00,books,credit card,2.0
4402,Customer_4402,chicago,1123.39,2022-07-03 09:00:00,home,cash,
4403,Customer_4403,unknown,3102.72,2022-07-03 10:00:00,home,cash,3.0
4404,Customer_4404,chicago,1155.85,2022-07-03 11:00:00,electronics,paypal,1.0
4405,Customer_4405,houston,2039.83,2022-07-03 12:00:00,books,paypal,5.0
4406,Customer_4406,los angeles,2064.12,2022-07-03 13:00:00,books,paypal,3.0
4407,Customer_4407,phoenix,2462.39,2022-07-03 14:00:00,clothing,cash,3.0
4408,Customer_4408,new york,3683.05,2022-07-03 15:00:00,home,cash,3.0
4409,Customer_4409,houston,180.67,2022-07-03 16:00:00,home,cash,2.0
4410,Customer_4410,chicago,1166.83,2022-07-03 17:00:00,electronics,credit card,3.0
4411,Customer_4411,chicago,496.23,2022-07-03 18:00:00,home,credit card,2.0
4412,Customer_4412,new york,1974.57,2022-07-03 19:00:00,electronics,cash,2.0
4413,Customer_4413,phoenix,4288.52,2022-07-03 20:00:00,electronics,credit card,3.0
4414,Customer_4414,chicago,4008.74,2022-07-03 21:00:00,electronics,cash,2.0
4415,Customer_4415,phoenix,2238.54,2022-07-03 22:00:00,electronics,cash,
4416,Customer_4416,houston,1552.91,2022-07-03 23:00:00,electronics,credit card,3.0
4417,Customer_4417,chicago,384.78,2022-07-04 00:00:00,home,credit card,2.0
4418,Customer_4418,los angeles,1705.8,2022-07-04 01:00:00,home,credit card,5.0
4419,Customer_4419,phoenix,2832.51,2022-07-04 02:00:00,home,cash,1.0
4420,Customer_4420,chicago,4857.36,2022-07-04 03:00:00,home,paypal,4.0
4421,Customer_4421,new york,4809.56,2022-07-04 04:00:00,books,cash,3.0
4422,Customer_4422,new york,2531.895,2022-07-04 05:00:00,electronics,cash,
4423,Customer_4423,new york,2920.98,2022-07-04 06:00:00,home,credit card,2.0
4424,Customer_4424,chicago,3049.48,2022-07-04 07:00:00,clothing,credit card,3.0
4425,Customer_4425,houston,1510.6,2022-07-04 08:00:00,clothing,cash,3.0
4426,Customer_4426,chicago,1235.04,2022-07-04 09:00:00,clothing,paypal,1.0
4427,Customer_4427,new york,2576.96,2022-07-04 10:00:00,electronics,paypal,1.0
4428,Customer_4428,houston,4083.67,2022-07-04 11:00:00,books,paypal,5.0
4429,Customer_4429,houston,810.39,2022-07-04 12:00:00,clothing,paypal,3.0
4430,Customer_4430,phoenix,3617.98,2022-07-04 13:00:00,clothing,credit card,4.0
4431,Customer_4431,chicago,3455.77,2022-07-04 14:00:00,electronics,paypal,3.0
4432,Customer_4432,houston,1858.99,2022-07-04 15:00:00,clothing,credit card,4.0
4433,Customer_4433,houston,835.22,2022-07-04 16:00:00,home,credit card,4.0
4434,Customer_4434,houston,2098.51,2022-07-04 17:00:00,clothing,paypal,3.0
4435,Customer_4435,chicago,2531.895,2022-07-04 18:00:00,books,paypal,1.0
4436,Customer_4436,chicago,3485.27,2022-07-04 19:00:00,clothing,credit card,2.0
4437,Customer_4437,los angeles,1223.21,2022-07-04 20:00:00,books,credit card,4.0
4438,Customer_4438,los angeles,336.47,2022-07-04 21:00:00,home,credit card,3.0
4439,Customer_4439,phoenix,538.32,2022-07-04 22:00:00,clothing,credit card,5.0
4440,Customer_4440,chicago,1879.9,2022-07-04 23:00:00,books,paypal,5.0
4441,Customer_4441,new york,1355.48,2022-07-05 00:00:00,electronics,paypal,4.0
4442,Customer_4442,houston,1885.9,2022-07-05 01:00:00,electronics,credit card,3.0
4443,Customer_4443,phoenix,4099.92,2022-07-05 02:00:00,electronics,cash,3.0
4444,Customer_4444,houston,3569.53,2022-07-05 03:00:00,home,paypal,5.0
4445,Customer_4445,houston,1714.26,2022-07-05 04:00:00,home,credit card,5.0
4446,Customer_4446,houston,3612.38,2022-07-05 05:00:00,books,cash,4.0
4447,Customer_4447,new york,559.62,2022-07-05 06:00:00,clothing,cash,5.0
4448,Customer_4448,new york,2674.41,2022-07-05 07:00:00,clothing,paypal,3.0
4449,Customer_4449,new york,2345.88,2022-07-05 08:00:00,books,credit card,3.0
4450,Customer_4450,los angeles,2570.07,2022-07-05 09:00:00,home,cash,3.0
4451,Customer_4451,houston,4761.01,2022-07-05 10:00:00,clothing,paypal,3.0
4452,Customer_4452,phoenix,1941.04,2022-07-05 11:00:00,books,credit card,
4453,Customer_4453,houston,3471.62,2022-07-05 12:00:00,electronics,paypal,2.0
4454,Customer_4454,los angeles,771.19,2022-07-05 13:00:00,clothing,cash,4.0
4455,Customer_4455,chicago,2171.68,2022-07-05 14:00:00,electronics,paypal,3.0
4456,Customer_4456,houston,3042.29,2022-07-05 15:00:00,home,cash,3.0
4457,Customer_4457,houston,3303.09,2022-07-05 16:00:00,books,paypal,2.0
4458,Customer_4458,new york,1068.63,2022-07-05 17:00:00,clothing,cash,2.0
4459,Customer_4459,chicago,1689.51,2022-07-05 18:00:00,books,cash,3.0
4460,Customer_4460,chicago,2105.05,2022-07-05 19:00:00,clothing,paypal,5.0
4461,Customer_4461,houston,3391.29,2022-07-05 20:00:00,books,cash,3.0
4462,Customer_4462,los angeles,4066.28,2022-07-05 21:00:00,electronics,paypal,3.0
4463,Customer_4463,houston,4939.25,2022-07-05 22:00:00,books,cash,1.0
4464,Customer_4464,los angeles,2969.91,2022-07-05 23:00:00,electronics,paypal,
4465,Customer_4465,chicago,2595.16,2022-07-06 00:00:00,clothing,paypal,1.0
4466,Customer_4466,new york,4954.3,2022-07-06 01:00:00,home,credit card,4.0
4467,Customer_4467,houston,1577.45,2022-07-06 02:00:00,electronics,cash,5.0
4468,Customer_4468,houston,2888.03,2022-07-06 03:00:00,electronics,cash,3.0
4469,Customer_4469,houston,2310.65,2022-07-06 04:00:00,home,cash,3.0
4470,Customer_4470,new york,1495.76,2022-07-06 05:00:00,home,paypal,2.0
4471,Customer_4471,chicago,4436.04,2022-07-06 06:00:00,clothing,credit card,4.0
4472,Customer_4472,unknown,927.79,2022-07-06 07:00:00,home,cash,2.0
4473,Customer_4473,phoenix,303.76,2022-07-06 08:00:00,clothing,paypal,2.0
4474,Customer_4474,chicago,1684.82,2022-07-06 09:00:00,home,credit card,3.0
4475,Customer_4475,los angeles,2596.66,2022-07-06 10:00:00,home,paypal,4.0
4476,Customer_4476,houston,2493.72,2022-07-06 11:00:00,clothing,cash,5.0
4477,Customer_4477,los angeles,976.19,2022-07-06 12:00:00,home,paypal,4.0
4478,Customer_4478,houston,2210.29,2022-07-06 13:00:00,home,cash,1.0
4479,Customer_4479,new york,1985.52,2022-07-06 14:00:00,books,cash,4.0
4480,Customer_4480,phoenix,4044.53,2022-07-06 15:00:00,home,credit card,5.0
4481,Customer_4481,phoenix,3451.02,2022-07-06 16:00:00,clothing,paypal,5.0
4482,Customer_4482,new york,4310.27,2022-07-06 17:00:00,books,paypal,3.0
4483,Customer_4483,chicago,3131.31,2022-07-06 18:00:00,clothing,cash,5.0
4484,Customer_4484,los angeles,4853.97,2022-07-06 19:00:00,home,credit card,5.0
4485,Customer_4485,los angeles,3719.18,2022-07-06 20:00:00,books,cash,3.0
4486,Customer_4486,houston,112.78,2022-07-06 21:00:00,home,credit card,3.0
4487,Customer_4487,los angeles,3341.98,2022-07-06 22:00:00,electronics,cash,3.0
4488,Customer_4488,new york,333.27,2022-07-06 23:00:00,clothing,credit card,5.0
4489,Customer_4489,new york,3064.39,2022-07-07 00:00:00,home,cash,2.0
4490,Customer_4490,chicago,257.58,2022-07-07 01:00:00,clothing,cash,
4491,Customer_4491,new york,4084.27,2022-07-07 02:00:00,home,paypal,2.0
4492,Customer_4492,los angeles,603.55,2022-07-07 03:00:00,books,cash,2.0
4493,Customer_4493,chicago,1532.09,2022-07-07 04:00:00,home,credit card,4.0
4494,Customer_4494,los angeles,1586.62,2022-07-07 05:00:00,books,paypal,4.0
4495,Customer_4495,chicago,393.12,2022-07-07 06:00:00,home,credit card,1.0
4496,Customer_4496,chicago,2416.79,2022-07-07 07:00:00,books,paypal,5.0
4497,Customer_4497,houston,4259.83,2022-07-07 08:00:00,clothing,credit card,3.0
4498,Customer_4498,new york,1652.74,2022-07-07 09:00:00,books,credit card,2.0
4499,Customer_4499,chicago,2657.17,2022-07-07 10:00:00,books,credit card,1.0
4500,Customer_4500,chicago,2902.85,2022-07-07 11:00:00,books,cash,4.0
4501,Customer_4501,phoenix,1555.53,2022-07-07 12:00:00,electronics,cash,5.0
4502,Customer_4502,houston,500.73,2022-07-07 13:00:00,electronics,cash,3.0
4503,Customer_4503,chicago,4564.3,2022-07-07 14:00:00,home,paypal,4.0
4504,Customer_4504,houston,1652.83,2022-07-07 15:00:00,electronics,cash,3.0
4505,Customer_4505,new york,1537.33,2022-07-07 16:00:00,books,credit card,3.0
4506,Customer_4506,phoenix,4310.67,2022-07-07 17:00:00,electronics,credit card,4.0
4507,Customer_4507,phoenix,4017.02,2022-07-07 18:00:00,books,cash,5.0
4508,Customer_4508,chicago,715.88,2022-07-07 19:00:00,home,cash,5.0
4509,Customer_4509,los angeles,2735.58,2022-07-07 20:00:00,home,paypal,4.0
4510,Customer_4510,houston,3582.99,2022-07-07 21:00:00,books,credit card,2.0
4511,Customer_4511,new york,1778.57,2022-07-07 22:00:00,home,paypal,2.0
4512,Customer_4512,houston,2496.61,2022-07-07 23:00:00,clothing,credit card,5.0
4513,Customer_4513,los angeles,1365.85,2022-07-08 00:00:00,home,paypal,1.0
4514,Customer_4514,phoenix,4275.8,2022-07-08 01:00:00,home,cash,3.0
4515,Customer_4515,chicago,149.59,2022-07-08 02:00:00,clothing,paypal,1.0
4516,Customer_4516,los angeles,861.71,2022-07-08 03:00:00,clothing,credit card,2.0
4517,Customer_4517,los angeles,685.73,2022-07-08 04:00:00,home,cash,4.0
4518,Customer_4518,phoenix,2394.88,2022-07-08 05:00:00,electronics,paypal,2.0
4519,Customer_4519,phoenix,4085.68,2022-07-08 06:00:00,clothing,cash,5.0
4520,Customer_4520,phoenix,4444.95,2022-07-08 07:00:00,electronics,cash,4.0
4521,Customer_4521,phoenix,2725.72,2022-07-08 08:00:00,books,cash,3.0
4522,Customer_4522,los angeles,791.17,2022-07-08 09:00:00,home,credit card,2.0
4523,Customer_4523,houston,3166.29,2022-07-08 10:00:00,home,cash,1.0
4524,Customer_4524,houston,4170.73,2022-07-08 11:00:00,clothing,cash,3.0
4525,Customer_4525,phoenix,271.34,2022-07-08 12:00:00,home,paypal,4.0
4526,Customer_4526,chicago,2075.87,2022-07-08 13:00:00,electronics,cash,3.0
4527,Customer_4527,los angeles,1556.44,2022-07-08 14:00:00,electronics,cash,1.0
4528,Customer_4528,houston,2900.5,2022-07-08 15:00:00,electronics,credit card,5.0
4529,Customer_4529,new york,2959.64,2022-07-08 16:00:00,books,paypal,4.0
4530,Customer_4530,houston,2166.34,2022-07-08 17:00:00,electronics,credit card,3.0
4531,Customer_4531,houston,2048.12,2022-07-08 18:00:00,home,credit card,5.0
4532,Customer_4532,chicago,3492.05,2022-07-08 19:00:00,books,credit card,3.0
4533,Customer_4533,los angeles,815.83,2022-07-08 20:00:00,clothing,cash,5.0
4534,Customer_4534,new york,687.09,2022-07-08 21:00:00,electronics,cash,
4535,Customer_4535,new york,4150.62,2022-07-08 22:00:00,home,credit card,4.0
4536,Customer_4536,new york,3703.64,2022-07-08 23:00:00,books,cash,3.0
4537,Customer_4537,chicago,396.61,2022-07-09 00:00:00,home,paypal,5.0
4538,Customer_4538,houston,4591.99,2022-07-09 01:00:00,home,cash,5.0
4539,Customer_4539,houston,2091.4,2022-07-09 02:00:00,books,paypal,2.0
4540,Customer_4540,houston,4299.37,2022-07-09 03:00:00,electronics,paypal,3.0
4541,Customer_4541,houston,3857.56,2022-07-09 04:00:00,clothing,cash,5.0
4542,Customer_4542,new york,818.2,2022-07-09 05:00:00,books,cash,3.0
4543,Customer_4543,chicago,238.64,2022-07-09 06:00:00,books,credit card,1.0
4544,Customer_4544,houston,1873.89,2022-07-09 07:00:00,clothing,paypal,5.0
4545,Customer_4545,new york,1340.45,2022-07-09 08:00:00,clothing,cash,3.0
4546,Customer_4546,chicago,2409.46,2022-07-09 09:00:00,books,paypal,
4547,Customer_4547,los angeles,1545.78,2022-07-09 10:00:00,electronics,credit card,
4548,Customer_4548,new york,3185.93,2022-07-09 11:00:00,electronics,cash,2.0
4549,Customer_4549,new york,2471.83,2022-07-09 12:00:00,books,credit card,3.0
4550,Customer_4550,los angeles,135.64,2022-07-09 13:00:00,electronics,credit card,2.0
4551,Customer_4551,phoenix,3011.13,2022-07-09 14:00:00,electronics,credit card,1.0
4552,Customer_4552,los angeles,2211.94,2022-07-09 15:00:00,clothing,paypal,2.0
4553,Customer_4553,los angeles,866.64,2022-07-09 16:00:00,books,credit card,3.0
4554,Customer_4554,phoenix,4651.95,2022-07-09 17:00:00,books,credit card,5.0
4555,Customer_4555,phoenix,2531.895,2022-07-09 18:00:00,clothing,credit card,1.0
4556,Customer_4556,new york,992.8,2022-07-09 19:00:00,home,cash,3.0
4557,Customer_4557,new york,3355.75,2022-07-09 20:00:00,books,credit card,4.0
4558,Customer_4558,houston,922.86,2022-07-09 21:00:00,clothing,credit card,4.0
4559,Customer_4559,phoenix,312.49,2022-07-09 22:00:00,home,paypal,4.0
4560,Customer_4560,los angeles,2528.08,2022-07-09 23:00:00,electronics,paypal,1.0
4561,Customer_4561,phoenix,3688.33,2022-07-10 00:00:00,home,credit card,2.0
4562,Customer_4562,chicago,1390.98,2022-07-10 01:00:00,clothing,paypal,3.0
4563,Customer_4563,phoenix,2531.895,2022-07-10 02:00:00,home,credit card,3.0
4564,Customer_4564,houston,1195.16,2022-07-10 03:00:00,books,paypal,3.0
4565,Customer_4565,los angeles,2705.65,2022-07-10 04:00:00,home,paypal,1.0
4566,Customer_4566,new york,718.63,2022-07-10 05:00:00,books,credit card,3.0
4567,Customer_4567,houston,2560.15,2022-07-10 06:00:00,books,paypal,2.0
4568,Customer_4568,los angeles,2184.63,2022-07-10 07:00:00,clothing,paypal,5.0
4569,Customer_4569,houston,1713.19,2022-07-10 08:00:00,clothing,cash,5.0
4570,Customer_4570,phoenix,2531.2,2022-07-10 09:00:00,clothing,cash,3.0
4571,Customer_4571,phoenix,1937.19,2022-07-10 10:00:00,clothing,paypal,3.0
4572,Customer_4572,new york,4264.4,2022-07-10 11:00:00,electronics,cash,3.0
4573,Customer_4573,los angeles,3096.79,2022-07-10 12:00:00,electronics,paypal,4.0
4574,Customer_4574,phoenix,1890.17,2022-07-10 13:00:00,books,paypal,1.0
4575,Customer_4575,phoenix,1243.42,2022-07-10 14:00:00,electronics,cash,1.0
4576,Customer_4576,new york,3638.57,2022-07-10 15:00:00,books,paypal,4.0
4577,Customer_4577,houston,2317.57,2022-07-10 16:00:00,clothing,paypal,2.0
4578,Customer_4578,houston,4077.02,2022-07-10 17:00:00,clothing,paypal,3.0
4579,Customer_4579,new york,2905.14,2022-07-10 18:00:00,electronics,cash,5.0
4580,Customer_4580,new york,175.92,2022-07-10 19:00:00,home,credit card,1.0
4581,Customer_4581,phoenix,1144.18,2022-07-10 20:00:00,home,cash,2.0
4582,Customer_4582,new york,969.95,2022-07-10 21:00:00,books,cash,4.0
4583,Customer_4583,los angeles,1713.62,2022-07-10 22:00:00,clothing,cash,2.0
4584,Customer_4584,houston,116.32,2022-07-10 23:00:00,clothing,cash,1.0
4585,Customer_4585,new york,1992.37,2022-07-11 00:00:00,home,credit card,3.0
4586,Customer_4586,los angeles,3159.44,2022-07-11 01:00:00,electronics,credit card,3.0
4587,Customer_4587,los angeles,1926.31,2022-07-11 02:00:00,books,cash,3.0
4588,Customer_4588,houston,4156.56,2022-07-11 03:00:00,clothing,cash,3.0
4589,Customer_4589,phoenix,1118.14,2022-07-11 04:00:00,books,cash,2.0
4590,Customer_4590,los angeles,3796.17,2022-07-11 05:00:00,clothing,credit card,3.0
4591,Customer_4591,los angeles,2980.12,2022-07-11 06:00:00,home,cash,4.0
4592,Customer_4592,chicago,2844.46,2022-07-11 07:00:00,electronics,paypal,5.0
4593,Customer_4593,phoenix,2318.05,2022-07-11 08:00:00,home,credit card,2.0
4594,Customer_4594,los angeles,468.79,2022-07-11 09:00:00,books,cash,5.0
4595,Customer_4595,chicago,1385.29,2022-07-11 10:00:00,clothing,cash,4.0
4596,Customer_4596,los angeles,2444.32,2022-07-11 11:00:00,books,paypal,3.0
4597,Customer_4597,new york,3137.46,2022-07-11 12:00:00,home,cash,2.0
4598,Customer_4598,chicago,3419.96,2022-07-11 13:00:00,electronics,credit card,3.0
4599,Customer_4599,phoenix,2551.82,2022-07-11 14:00:00,electronics,credit card,1.0
4600,Customer_4600,new york,2545.64,2022-07-11 15:00:00,electronics,paypal,1.0
4601,Customer_4601,houston,1651.19,2022-07-11 16:00:00,electronics,credit card,2.0
4602,Customer_4602,houston,1374.53,2022-07-11 17:00:00,electronics,cash,1.0
4603,Customer_4603,los angeles,1936.79,2022-07-11 18:00:00,books,credit card,3.0
4604,Customer_4604,phoenix,3042.97,2022-07-11 19:00:00,electronics,credit card,4.0
4605,Customer_4605,chicago,114.5,2022-07-11 20:00:00,home,credit card,3.0
4606,Customer_4606,phoenix,4671.95,2022-07-11 21:00:00,clothing,credit card,1.0
4607,Customer_4607,phoenix,1276.98,2022-07-11 22:00:00,books,paypal,4.0
4608,Customer_4608,houston,4487.54,2022-07-11 23:00:00,books,paypal,1.0
4609,Customer_4609,phoenix,4673.19,2022-07-12 00:00:00,books,cash,2.0
4610,Customer_4610,chicago,4956.67,2022-07-12 01:00:00,clothing,cash,5.0
4611,Customer_4611,new york,1966.91,2022-07-12 02:00:00,home,cash,4.0
4612,Customer_4612,new york,1719.72,2022-07-12 03:00:00,electronics,paypal,1.0
4613,Customer_4613,phoenix,993.05,2022-07-12 04:00:00,clothing,credit card,3.0
4614,Customer_4614,houston,2531.895,2022-07-12 05:00:00,clothing,credit card,5.0
4615,Customer_4615,houston,3009.87,2022-07-12 06:00:00,home,paypal,3.0
4616,Customer_4616,houston,2477.69,2022-07-12 07:00:00,books,cash,1.0
4617,Customer_4617,los angeles,2885.24,2022-07-12 08:00:00,books,paypal,3.0
4618,Customer_4618,chicago,1517.25,2022-07-12 09:00:00,home,cash,5.0
4619,Customer_4619,houston,2289.93,2022-07-12 10:00:00,home,credit card,3.0
4620,Customer_4620,new york,204.77,2022-07-12 11:00:00,electronics,credit card,
4621,Customer_4621,los angeles,3493.74,2022-07-12 12:00:00,electronics,paypal,3.0
4622,Customer_4622,phoenix,4376.3,2022-07-12 13:00:00,books,cash,5.0
4623,Customer_4623,new york,2492.78,2022-07-12 14:00:00,books,paypal,1.0
4624,Customer_4624,houston,3043.87,2022-07-12 15:00:00,home,paypal,3.0
4625,Customer_4625,new york,2920.03,2022-07-12 16:00:00,clothing,paypal,3.0
4626,Customer_4626,chicago,309.44,2022-07-12 17:00:00,electronics,credit card,2.0
4627,Customer_4627,phoenix,4277.95,2022-07-12 18:00:00,clothing,credit card,2.0
4628,Customer_4628,houston,4592.42,2022-07-12 19:00:00,home,cash,4.0
4629,Customer_4629,chicago,4145.21,2022-07-12 20:00:00,books,paypal,2.0
4630,Customer_4630,los angeles,2062.54,2022-07-12 21:00:00,books,credit card,4.0
4631,Customer_4631,los angeles,110.02,2022-07-12 22:00:00,books,cash,2.0
4632,Customer_4632,chicago,3671.3,2022-07-12 23:00:00,books,cash,1.0
4633,Customer_4633,new york,2824.6,2022-07-13 00:00:00,home,cash,2.0
4634,Customer_4634,los angeles,1607.28,2022-07-13 01:00:00,home,cash,5.0
4635,Customer_4635,houston,1406.2,2022-07-13 02:00:00,clothing,credit card,2.0
4636,Customer_4636,chicago,4588.32,2022-07-13 03:00:00,home,paypal,2.0
4637,Customer_4637,new york,4065.63,2022-07-13 04:00:00,electronics,credit card,3.0
4638,Customer_4638,phoenix,2905.29,2022-07-13 05:00:00,books,credit card,3.0
4639,Customer_4639,phoenix,1002.04,2022-07-13 06:00:00,electronics,credit card,2.0
4640,Customer_4640,chicago,3754.19,2022-07-13 07:00:00,books,paypal,
4641,Customer_4641,los angeles,1200.4,2022-07-13 08:00:00,clothing,paypal,1.0
4642,Customer_4642,houston,1930.54,2022-07-13 09:00:00,clothing,paypal,3.0
4643,Customer_4643,los angeles,103.92,2022-07-13 10:00:00,electronics,paypal,1.0
4644,Customer_4644,los angeles,1972.74,2022-07-13 11:00:00,electronics,credit card,5.0
4645,Customer_4645,chicago,2684.59,2022-07-13 12:00:00,clothing,credit card,4.0
4646,Customer_4646,new york,2017.73,2022-07-13 13:00:00,home,cash,3.0
4647,Customer_4647,los angeles,2779.77,2022-07-13 14:00:00,electronics,cash,2.0
4648,Customer_4648,new york,3877.5,2022-07-13 15:00:00,electronics,credit card,4.0
4649,Customer_4649,chicago,1623.76,2022-07-13 16:00:00,electronics,credit card,5.0
4650,Customer_4650,chicago,234.21,2022-07-13 17:00:00,clothing,credit card,5.0
4651,Customer_4651,new york,2373.66,2022-07-13 18:00:00,books,paypal,3.0
4652,Customer_4652,houston,1356.91,2022-07-13 19:00:00,clothing,paypal,2.0
4653,Customer_4653,new york,2138.81,2022-07-13 20:00:00,books,credit card,1.0
4654,Customer_4654,new york,3780.04,2022-07-13 21:00:00,books,paypal,4.0
4655,Customer_4655,new york,2555.45,2022-07-13 22:00:00,clothing,cash,2.0
4656,Customer_4656,phoenix,1088.42,2022-07-13 23:00:00,clothing,cash,2.0
4657,Customer_4657,new york,439.22,2022-07-14 00:00:00,home,credit card,
4658,Customer_4658,new york,3730.08,2022-07-14 01:00:00,clothing,paypal,5.0
4659,Customer_4659,phoenix,567.9,2022-07-14 02:00:00,clothing,credit card,5.0
4660,Customer_4660,los angeles,652.05,2022-07-14 03:00:00,clothing,credit card,1.0
4661,Customer_4661,new york,1786.27,2022-07-14 04:00:00,electronics,credit card,3.0
4662,Customer_4662,chicago,1167.1,2022-07-14 05:00:00,home,credit card,4.0
4663,Customer_4663,los angeles,550.08,2022-07-14 06:00:00,electronics,paypal,
4664,Customer_4664,houston,3089.97,2022-07-14 07:00:00,home,paypal,4.0
4665,Customer_4665,chicago,313.26,2022-07-14 08:00:00,clothing,credit card,2.0
4666,Customer_4666,houston,4460.37,2022-07-14 09:00:00,home,paypal,4.0
4667,Customer_4667,los angeles,376.75,2022-07-14 10:00:00,books,credit card,4.0
4668,Customer_4668,houston,2836.6,2022-07-14 11:00:00,electronics,cash,1.0
